Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-06-2026;07:00:00;01-06-2026;07:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,978;kWh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,102;kVArh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,249;kVArh;Gevalideerd;
01-06-2026;07:15:00;01-06-2026;07:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448810000162660";;AMR-meter;Afname Actief;1,430;kWh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448810000162660";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,264;kVArh;Gevalideerd;
01-06-2026;07:30:00;01-06-2026;07:45:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,933;kWh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,101;kVArh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,226;kVArh;Gevalideerd;
01-06-2026;07:45:00;01-06-2026;08:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448810000162660";;AMR-meter;Afname Actief;0,646;kWh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,043;kVArh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,030;kVArh;Gevalideerd;
01-06-2026;08:00:00;01-06-2026;08:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,313;kVArh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,008;kVArh;Gevalideerd;
01-06-2026;08:15:00;01-06-2026;08:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;08:30:00;01-06-2026;08:45:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,074;kWh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,336;kVArh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,045;kVArh;Gevalideerd;
01-06-2026;08:45:00;01-06-2026;09:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:00:00;01-06-2026;09:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:15:00;01-06-2026;09:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:30:00;01-06-2026;09:45:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,111;kWh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,310;kVArh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;09:45:00;01-06-2026;10:00:00;="541448810000162660";;AMR-meter;Afname Inductief;0,364;kVArh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:00:00;01-06-2026;10:15:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:15:00;01-06-2026;10:30:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448810000162660";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-06-2026;10:30:00;01-06-2026;10:45:00;="541448810000162660";;AMR-meter;Afname Inductief;0,326;kVArh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448810000162660";;AMR-meter;Afname Actief;0,044;kWh;Gevalideerd;
01-06-2026;10:45:00;01-06-2026;11:00:00;="541448810000162660";;AMR-meter;Afname Reactief;0,305;kVArh;Gevalideerd;
