Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
03-06-2026;00:00:00;03-06-2026;00:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;00:00:00;03-06-2026;00:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;00:15:00;03-06-2026;00:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,145;kWh;Gevalideerd;
03-06-2026;00:15:00;03-06-2026;00:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;00:15:00;03-06-2026;00:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;00:15:00;03-06-2026;00:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;00:30:00;03-06-2026;00:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,170;kWh;Gevalideerd;
03-06-2026;00:30:00;03-06-2026;00:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;00:30:00;03-06-2026;00:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;00:30:00;03-06-2026;00:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;00:45:00;03-06-2026;01:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,170;kWh;Gevalideerd;
03-06-2026;00:45:00;03-06-2026;01:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;00:45:00;03-06-2026;01:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;00:45:00;03-06-2026;01:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;01:00:00;03-06-2026;01:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;01:00:00;03-06-2026;01:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;01:00:00;03-06-2026;01:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;01:00:00;03-06-2026;01:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;01:15:00;03-06-2026;01:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,190;kWh;Gevalideerd;
03-06-2026;01:15:00;03-06-2026;01:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;01:15:00;03-06-2026;01:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;01:15:00;03-06-2026;01:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;01:30:00;03-06-2026;01:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,355;kWh;Gevalideerd;
03-06-2026;01:30:00;03-06-2026;01:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;01:30:00;03-06-2026;01:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;01:30:00;03-06-2026;01:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;01:45:00;03-06-2026;02:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;01:45:00;03-06-2026;02:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;01:45:00;03-06-2026;02:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;01:45:00;03-06-2026;02:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;02:00:00;03-06-2026;02:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;02:00:00;03-06-2026;02:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;02:00:00;03-06-2026;02:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;02:00:00;03-06-2026;02:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;02:15:00;03-06-2026;02:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;02:15:00;03-06-2026;02:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;02:15:00;03-06-2026;02:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;02:15:00;03-06-2026;02:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;02:30:00;03-06-2026;02:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,175;kWh;Gevalideerd;
03-06-2026;02:30:00;03-06-2026;02:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;02:30:00;03-06-2026;02:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;02:30:00;03-06-2026;02:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;02:45:00;03-06-2026;03:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;02:45:00;03-06-2026;03:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;02:45:00;03-06-2026;03:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;02:45:00;03-06-2026;03:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;03:00:00;03-06-2026;03:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;03:00:00;03-06-2026;03:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,085;kVArh;Gevalideerd;
03-06-2026;03:00:00;03-06-2026;03:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;03:00:00;03-06-2026;03:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,085;kVArh;Gevalideerd;
03-06-2026;03:15:00;03-06-2026;03:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,200;kWh;Gevalideerd;
03-06-2026;03:15:00;03-06-2026;03:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,085;kVArh;Gevalideerd;
03-06-2026;03:15:00;03-06-2026;03:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;03:15:00;03-06-2026;03:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,085;kVArh;Gevalideerd;
03-06-2026;03:30:00;03-06-2026;03:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,335;kWh;Gevalideerd;
03-06-2026;03:30:00;03-06-2026;03:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;03:30:00;03-06-2026;03:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;03:30:00;03-06-2026;03:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;03:45:00;03-06-2026;04:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,150;kWh;Gevalideerd;
03-06-2026;03:45:00;03-06-2026;04:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,085;kVArh;Gevalideerd;
03-06-2026;03:45:00;03-06-2026;04:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;03:45:00;03-06-2026;04:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,085;kVArh;Gevalideerd;
03-06-2026;04:00:00;03-06-2026;04:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,150;kWh;Gevalideerd;
03-06-2026;04:00:00;03-06-2026;04:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;04:00:00;03-06-2026;04:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;04:00:00;03-06-2026;04:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;04:15:00;03-06-2026;04:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;04:15:00;03-06-2026;04:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,085;kVArh;Gevalideerd;
03-06-2026;04:15:00;03-06-2026;04:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;04:15:00;03-06-2026;04:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,085;kVArh;Gevalideerd;
03-06-2026;04:30:00;03-06-2026;04:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;04:30:00;03-06-2026;04:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,085;kVArh;Gevalideerd;
03-06-2026;04:30:00;03-06-2026;04:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;04:30:00;03-06-2026;04:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,085;kVArh;Gevalideerd;
03-06-2026;04:45:00;03-06-2026;05:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;04:45:00;03-06-2026;05:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;04:45:00;03-06-2026;05:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;04:45:00;03-06-2026;05:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;05:00:00;03-06-2026;05:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,165;kWh;Gevalideerd;
03-06-2026;05:00:00;03-06-2026;05:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;05:00:00;03-06-2026;05:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;05:00:00;03-06-2026;05:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;05:15:00;03-06-2026;05:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,325;kWh;Gevalideerd;
03-06-2026;05:15:00;03-06-2026;05:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,070;kVArh;Gevalideerd;
03-06-2026;05:15:00;03-06-2026;05:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;05:15:00;03-06-2026;05:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,070;kVArh;Gevalideerd;
03-06-2026;05:30:00;03-06-2026;05:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,250;kWh;Gevalideerd;
03-06-2026;05:30:00;03-06-2026;05:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;05:30:00;03-06-2026;05:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;05:30:00;03-06-2026;05:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;05:45:00;03-06-2026;06:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,150;kWh;Gevalideerd;
03-06-2026;05:45:00;03-06-2026;06:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,070;kVArh;Gevalideerd;
03-06-2026;05:45:00;03-06-2026;06:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;05:45:00;03-06-2026;06:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,070;kVArh;Gevalideerd;
03-06-2026;06:00:00;03-06-2026;06:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;06:00:00;03-06-2026;06:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;06:00:00;03-06-2026;06:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;06:00:00;03-06-2026;06:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;06:15:00;03-06-2026;06:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,155;kWh;Gevalideerd;
03-06-2026;06:15:00;03-06-2026;06:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,085;kVArh;Gevalideerd;
03-06-2026;06:15:00;03-06-2026;06:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;06:15:00;03-06-2026;06:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,085;kVArh;Gevalideerd;
03-06-2026;06:30:00;03-06-2026;06:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;06:30:00;03-06-2026;06:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,075;kVArh;Gevalideerd;
03-06-2026;06:30:00;03-06-2026;06:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;06:30:00;03-06-2026;06:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,075;kVArh;Gevalideerd;
03-06-2026;06:45:00;03-06-2026;07:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;06:45:00;03-06-2026;07:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;06:45:00;03-06-2026;07:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;06:45:00;03-06-2026;07:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;07:00:00;03-06-2026;07:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,175;kWh;Gevalideerd;
03-06-2026;07:00:00;03-06-2026;07:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;07:00:00;03-06-2026;07:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;07:00:00;03-06-2026;07:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;07:15:00;03-06-2026;07:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,400;kWh;Gevalideerd;
03-06-2026;07:15:00;03-06-2026;07:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;07:15:00;03-06-2026;07:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;07:15:00;03-06-2026;07:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;07:30:00;03-06-2026;07:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,160;kWh;Gevalideerd;
03-06-2026;07:30:00;03-06-2026;07:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,080;kVArh;Gevalideerd;
03-06-2026;07:30:00;03-06-2026;07:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;07:30:00;03-06-2026;07:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,080;kVArh;Gevalideerd;
03-06-2026;07:45:00;03-06-2026;08:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,190;kWh;Gevalideerd;
03-06-2026;07:45:00;03-06-2026;08:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,090;kVArh;Gevalideerd;
03-06-2026;07:45:00;03-06-2026;08:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;07:45:00;03-06-2026;08:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,090;kVArh;Gevalideerd;
03-06-2026;08:00:00;03-06-2026;08:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,925;kWh;Gevalideerd;
03-06-2026;08:00:00;03-06-2026;08:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,270;kVArh;Gevalideerd;
03-06-2026;08:00:00;03-06-2026;08:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;08:00:00;03-06-2026;08:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,270;kVArh;Gevalideerd;
03-06-2026;08:15:00;03-06-2026;08:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,600;kWh;Gevalideerd;
03-06-2026;08:15:00;03-06-2026;08:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,155;kVArh;Gevalideerd;
03-06-2026;08:15:00;03-06-2026;08:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;08:15:00;03-06-2026;08:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,155;kVArh;Gevalideerd;
03-06-2026;08:30:00;03-06-2026;08:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,550;kWh;Gevalideerd;
03-06-2026;08:30:00;03-06-2026;08:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,125;kVArh;Gevalideerd;
03-06-2026;08:30:00;03-06-2026;08:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;08:30:00;03-06-2026;08:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,125;kVArh;Gevalideerd;
03-06-2026;08:45:00;03-06-2026;09:00:00;="541448810000243468";;AMR-meter;Afname Actief;2,945;kWh;Gevalideerd;
03-06-2026;08:45:00;03-06-2026;09:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,140;kVArh;Gevalideerd;
03-06-2026;08:45:00;03-06-2026;09:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,080;kVArh;Gevalideerd;
03-06-2026;08:45:00;03-06-2026;09:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,060;kVArh;Gevalideerd;
03-06-2026;09:00:00;03-06-2026;09:15:00;="541448810000243468";;AMR-meter;Afname Actief;3,550;kWh;Gevalideerd;
03-06-2026;09:00:00;03-06-2026;09:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,110;kVArh;Gevalideerd;
03-06-2026;09:00:00;03-06-2026;09:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,105;kVArh;Gevalideerd;
03-06-2026;09:00:00;03-06-2026;09:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,005;kVArh;Gevalideerd;
03-06-2026;09:15:00;03-06-2026;09:30:00;="541448810000243468";;AMR-meter;Afname Actief;3,460;kWh;Gevalideerd;
03-06-2026;09:15:00;03-06-2026;09:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,120;kVArh;Gevalideerd;
03-06-2026;09:15:00;03-06-2026;09:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,095;kVArh;Gevalideerd;
03-06-2026;09:15:00;03-06-2026;09:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,025;kVArh;Gevalideerd;
03-06-2026;09:30:00;03-06-2026;09:45:00;="541448810000243468";;AMR-meter;Afname Actief;3,450;kWh;Gevalideerd;
03-06-2026;09:30:00;03-06-2026;09:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,140;kVArh;Gevalideerd;
03-06-2026;09:30:00;03-06-2026;09:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,090;kVArh;Gevalideerd;
03-06-2026;09:30:00;03-06-2026;09:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,050;kVArh;Gevalideerd;
03-06-2026;09:45:00;03-06-2026;10:00:00;="541448810000243468";;AMR-meter;Afname Actief;1,680;kWh;Gevalideerd;
03-06-2026;09:45:00;03-06-2026;10:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,105;kVArh;Gevalideerd;
03-06-2026;09:45:00;03-06-2026;10:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,035;kVArh;Gevalideerd;
03-06-2026;09:45:00;03-06-2026;10:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,070;kVArh;Gevalideerd;
03-06-2026;10:00:00;03-06-2026;10:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,595;kWh;Gevalideerd;
03-06-2026;10:00:00;03-06-2026;10:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,125;kVArh;Gevalideerd;
03-06-2026;10:00:00;03-06-2026;10:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;10:00:00;03-06-2026;10:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,125;kVArh;Gevalideerd;
03-06-2026;10:15:00;03-06-2026;10:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,585;kWh;Gevalideerd;
03-06-2026;10:15:00;03-06-2026;10:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,115;kVArh;Gevalideerd;
03-06-2026;10:15:00;03-06-2026;10:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;10:15:00;03-06-2026;10:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,115;kVArh;Gevalideerd;
03-06-2026;10:30:00;03-06-2026;10:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,685;kWh;Gevalideerd;
03-06-2026;10:30:00;03-06-2026;10:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,160;kVArh;Gevalideerd;
03-06-2026;10:30:00;03-06-2026;10:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;10:30:00;03-06-2026;10:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,160;kVArh;Gevalideerd;
03-06-2026;10:45:00;03-06-2026;11:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,640;kWh;Gevalideerd;
03-06-2026;10:45:00;03-06-2026;11:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,110;kVArh;Gevalideerd;
03-06-2026;10:45:00;03-06-2026;11:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;10:45:00;03-06-2026;11:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,110;kVArh;Gevalideerd;
03-06-2026;11:00:00;03-06-2026;11:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,760;kWh;Gevalideerd;
03-06-2026;11:00:00;03-06-2026;11:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,140;kVArh;Gevalideerd;
03-06-2026;11:00:00;03-06-2026;11:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:00:00;03-06-2026;11:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,140;kVArh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,830;kWh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,210;kVArh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,210;kVArh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,895;kWh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,880;kVArh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,880;kVArh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,730;kWh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,430;kVArh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000243468";;AMR-meter;Afname Inductief;0,430;kVArh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000243468";;AMR-meter;Afname Actief;0,700;kWh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000243468";;AMR-meter;Afname Reactief;0,190;kVArh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000243468";;AMR-meter;Afname Inductief;0,190;kVArh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000243468";;AMR-meter;Afname Actief;0,685;kWh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000243468";;AMR-meter;Afname Reactief;0,185;kVArh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000243468";;AMR-meter;Afname Inductief;0,185;kVArh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000243468";;AMR-meter;Afname Actief;0,755;kWh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000243468";;AMR-meter;Afname Reactief;0,155;kVArh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000243468";;AMR-meter;Afname Inductief;0,155;kVArh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000243468";;AMR-meter;Afname Actief;0,655;kWh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000243468";;AMR-meter;Afname Reactief;0,190;kVArh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000243468";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
